"movieID"	"title"	"date"	"IMDbURL"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
759	"Fair Game (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Fair%20Game%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2.18	0.98	4	1	2
760	"Screamers (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Screamers%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	46	2.65	1.25	5	1	3
761	"Nick of Time (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Nick%20of%20Time%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	44	3.05	1.03	5	1	3
762	"Beautiful Girls (1996)"	"09-Feb-1996"	"http://us.imdb.com/M/title-exact?Beautiful%20Girls%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	115	3.39	0.96	5	1	3
763	"Happy Gilmore (1996)"	"16-Feb-1996"	"http://us.imdb.com/M/title-exact?Happy%20Gilmore%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	149	3.39	1.22	5	1	3
764	"If Lucy Fell (1996)"	"08-Mar-1996"	"http://us.imdb.com/M/title-exact?If%20Lucy%20Fell%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	29	2.76	1.18	5	1	3
765	"Boomerang (1992)"	"01-Jan-1992"	"http://us.imdb.com/M/title-exact?Boomerang%20(1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	32	2.81	0.97	4	1	3
766	"Man of the Year (1995)"	"01-Mar-1996"	"http://us.imdb.com/M/title-exact?Man%20of%20the%20Year%20(1995)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	3.11	0.93	4	1	3
767	"Addiction, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Addiction,%20The%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	2.18	1.33	4	1	2
768	"Casper (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Casper%20(1995)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	3.08	1.03	5	1	3
769	"Congo (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Congo%20(1995)"	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	42	2.45	1.25	5	1	2.5
770	"Devil in a Blue Dress (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Devil%20in%20a%20Blue%20Dress%20(1995)"	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	57	3.39	0.94	5	1	4
771	"Johnny Mnemonic (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Johnny%20Mnemonic%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	41	2.63	0.92	5	1	3
772	"Kids (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Kids%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	49	3.06	1.25	5	1	3
773	"Mute Witness (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Mute%20Witness%20(1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	2.94	1.03	4	1	3
774	"Prophecy, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Prophecy,%20The%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	2.94	1.29	5	1	3
775	"Something to Talk About (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Something%20to%20Talk%20About%20(1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	26	2.77	1.18	5	1	3
776	"Three Wishes (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Three%20Wishes%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3.22	1.3	5	1	4
777	"Castle Freak (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Castle%20Freak%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1.25	0.5	2	1	1
778	"Don Juan DeMarco (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Don%20Juan%20DeMarco%20and%20the%20Centerfold%20(1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	76	3.55	0.99	5	1	4
779	"Drop Zone (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Drop%20Zone%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2.55	0.93	4	1	3
780	"Dumb & Dumber (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Dumb%20&%20Dumber%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	69	3	1.22	5	1	3
781	"French Kiss (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?French%20Kiss%20(1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	84	3.33	0.97	5	1	3
782	"Little Odessa (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Little%20Odessa%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	2.6	0.84	4	1	3
783	"Milk Money (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Milk%20Money%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	37	2.73	1.02	4	1	3
784	"Beyond Bedlam (1993)"	"01-Jan-1993"	"http://us.imdb.com/Title?Beyond+Bedlam+(1993)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	1	1	1
785	"Only You (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Only%20You%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	39	3.15	0.99	5	1	3
786	"Perez Family, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Perez%20Family,%20The%20(1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	14	2.64	1.08	4	1	3
787	"Roommates (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Roommates%20(1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	13	3.23	0.93	5	2	3
788	"Relative Fear (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Relative%20Fear%20(1994)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	1.67	1.15	3	1	1
789	"Swimming with Sharks (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Swimming%20with%20Sharks%20(1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	47	3.57	0.99	5	1	4
790	"Tommy Boy (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Tommy%20Boy%20(1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66	2.91	1.06	5	1	3
791	"Baby-Sitters Club, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Baby-Sitters%20Club,%20The%20(1995)"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2.5	1.27	5	1	2
792	"Bullets Over Broadway (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	3.72	0.92	5	1	4
793	"Crooklyn (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Crooklyn%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3.5	1.35	5	1	3.5
794	"It Could Happen to You (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?It%20Could%20Happen%20to%20You%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	46	3.65	0.9	5	1	4
795	"Richie Rich (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2.43	0.93	4	1	2
796	"Speechless (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Speechless%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	36	3.08	1	5	1	3
797	"Timecop (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Timecop%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	31	3.1	0.87	5	1	3
798	"Bad Company (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Bad%20Company%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2.22	1.09	4	1	2
799	"Boys Life (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Boys%20Life%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.2	1.3	4	1	4
800	"In the Mouth of Madness (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	26	2.88	1.21	5	1	3
801	"Air Up There, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2.81	0.66	4	1	3
802	"Hard Target (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Hard%20Target%20(1993)"	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	40	2.7	1.04	5	1	3
803	"Heaven & Earth (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Heaven%20&%20Earth%20(1993)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	9	2.56	0.53	3	2	3
804	"Jimmy Hollywood (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2.88	0.99	4	1	3
805	"Manhattan Murder Mystery (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	27	3.63	0.84	5	2	4
806	"Menace II Society (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993)"	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	50	3.46	0.93	5	1	4
807	"Poetic Justice (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	2.78	1.3	4	1	3
808	"Program, The (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Program,%20The%20(1993)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	2.84	0.97	5	1	3
809	"Rising Sun (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993)"	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	43	2.91	1	5	1	3
810	"Shadow, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	2.89	0.91	5	1	3
811	"Thirty-Two Short Films About Glenn Gould (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	3.94	0.54	5	3	4
812	"Andre (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Andre%20(1994)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3.11	1.08	5	1	3
813	"Celluloid Closet, The (1995)"	"15-Mar-1996"	"http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	56	3.89	1.02	5	1	4
814	"Great Day in Harlem, A (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	NA	5	5	5
815	"One Fine Day (1996)"	"30-Nov-1996"	"http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	112	3.23	0.89	5	1	3
816	"Candyman: Farewell to the Flesh (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	2.43	1.36	5	1	2
817	"Frisk (1995)"	"29-Mar-1996"	"http://us.imdb.com/M/title-exact?Frisk%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2.67	1.53	4	1	3
818	"Girl 6 (1996)"	"22-Mar-1996"	"http://us.imdb.com/M/title-exact?Girl%206%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2.76	1.05	5	1	3
819	"Eddie (1996)"	"31-May-1996"	"http://us.imdb.com/M/title-exact?Eddie%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.7	0.94	4	1	3
820	"Space Jam (1996)"	"15-Nov-1996"	"http://us.imdb.com/M/title-exact?Space%20Jam%20(1996)"	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	93	2.77	1	5	1	3
821	"Mrs. Winterbourne (1996)"	"19-Apr-1996"	"http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	22	3.05	1.09	5	1	3
822	"Faces (1968)"	"01-Jan-1968"	"http://us.imdb.com/M/title-exact?Faces%20(1968)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	0.82	4	2	3
823	"Mulholland Falls (1996)"	"26-Apr-1996"	"http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996)"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	82	2.88	0.89	5	1	3
824	"Great White Hype, The (1996)"	"03-May-1996"	"http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	49	2.76	1.03	4	1	3
825	"Arrival, The (1996)"	"31-May-1996"	"http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	83	3.04	1.18	5	1	3
826	"Phantom, The (1996)"	"07-Jun-1996"	"http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	2.58	1.06	5	1	3
827	"Daylight (1996)"	"06-Dec-1996"	"http://us.imdb.com/M/title-exact?Daylight%20(1996)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	57	2.77	1.04	5	1	3
828	"Alaska (1996)"	"21-Aug-1996"	"http://us.imdb.com/M/title-exact?Alaska%20(1996)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2.69	1.25	5	1	3
829	"Fled (1996)"	"19-Jul-1996"	"http://us.imdb.com/M/title-exact?Fled%20(1996)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2.65	1.01	5	1	3
830	"Power 98 (1995)"	"17-May-1996"	"http://us.imdb.com/M/title-exact?Power%2098%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	NA	1	1	1
831	"Escape from L.A. (1996)"	"09-Aug-1996"	"http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	91	2.46	1.09	5	1	2
832	"Bogus (1996)"	"06-Sep-1996"	"http://us.imdb.com/M/title-exact?Bogus%20(1996)"	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	22	2.55	1.1	5	1	3
833	"Bulletproof (1996)"	"06-Sep-1996"	"http://us.imdb.com/M/title-exact?Bulletproof%20(1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	3.2	1.14	5	1	3
834	"Halloween: The Curse of Michael Myers (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	25	2.2	1.26	5	1	2
835	"Gay Divorcee, The (1934)"	"01-Jan-1934"	"http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	15	3.87	0.92	5	3	4
836	"Ninotchka (1939)"	"01-Jan-1939"	"http://us.imdb.com/M/title-exact?Ninotchka%20(1939)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	26	3.77	0.99	5	2	4
837	"Meet John Doe (1941)"	"01-Jan-1941"	"http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	3.92	0.91	5	2	4
838	"In the Line of Duty 2 (1987)"	"30-Aug-1996"	"http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.75	1.71	5	1	2.5
839	"Loch Ness (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	2.5	1.73	4	1	2.5
840	"Last Man Standing (1996)"	"20-Sep-1996"	"http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	53	2.66	1.14	5	1	3
841	"Glimmer Man, The (1996)"	"04-Oct-1996"	"http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	48	2.75	1.06	5	1	3
842	"Pollyanna (1960)"	"01-Jan-1960"	"http://us.imdb.com/M/title-exact?Pollyanna%20(1960)"	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	27	3.15	1.1	5	1	3
843	"Shaggy Dog, The (1959)"	"01-Jan-1959"	"http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3	1.02	5	1	3
844	"Freeway (1996)"	"23-Aug-1996"	"http://us.imdb.com/M/title-exact?Freeway%20(1996)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	3.36	1.21	5	1	4
845	"That Thing You Do! (1996)"	"28-Sep-1996"	"http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	176	3.47	0.98	5	1	3
846	"To Gillian on Her 37th Birthday (1996)"	"18-Oct-1996"	"http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	44	3.07	1	5	2	3
847	"Looking for Richard (1996)"	"11-Oct-1996"	"http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996)"	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	55	3.73	0.87	5	1	4
848	"Murder, My Sweet (1944)"	"01-Jan-1944"	"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	9	3.56	0.88	5	2	4
849	"Days of Thunder (1990)"	"01-Jan-1990"	"http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	53	2.72	1.03	5	1	3
850	"Perfect Candidate, A (1996)"	"27-Sep-1996"	"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	1.41	5	2	4.5
851	"Two or Three Things I Know About Her (1966)"	"01-Jan-1966"	"http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3.75	1.89	5	1	4.5
852	"Bloody Child, The (1996)"	"26-Oct-1996"	"http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	NA	1	1	1
853	"Braindead (1992)"	"01-Jan-1992"	"http://us.imdb.com/M/title-exact?Braindead%20(1992)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	14	3.86	1.61	5	1	4.5
854	"Bad Taste (1987)"	"01-Jan-1987"	"http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	16	3.38	1.71	5	1	4
855	"Diva (1981)"	"01-Jan-1981"	"http://us.imdb.com/M/title-exact?Diva%20(1981)"	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	66	3.73	1.03	5	1	4
856	"Night on Earth (1991)"	"01-Jan-1991"	"http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	36	3.83	1.06	5	1	4
857	"Paris Was a Woman (1995)"	"08-Nov-1996"	"http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	NA	3	3	3
858	"Amityville: Dollhouse (1996)"	"01-Jan-1996"	"http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1	1	1
859	"April Fool's Day (1986)"	"01-Jan-1986"	"http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	15	2.67	0.9	4	1	3
860	"Believers, The (1987)"	"01-Jan-1987"	"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	16	2.25	1.18	5	1	2
861	"Nosferatu a Venezia (1986)"	"01-Jan-1986"	"http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2.33	1.15	3	1	3
862	"Jingle All the Way (1996)"	"22-Nov-1996"	"http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996)"	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2.11	1.32	5	1	1.5
863	"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"	"08-Nov-1996"	"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	3.92	0.88	5	2	4
864	"My Fellow Americans (1996)"	"20-Dec-1996"	"http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	3.16	0.92	5	1	3
866	"Michael (1996)"	"25-Dec-1996"	"http://us.imdb.com/M/title-exact?Michael%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	119	3.32	1.15	5	1	3
867	"Whole Wide World, The (1996)"	"25-Dec-1996"	"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	4	0.89	5	3	4
868	"Hearts and Minds (1996)"	"10-Jan-1997"	"http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.8	1.1	5	2	4
869	"Fools Rush In (1997)"	"14-Feb-1997"	"http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	24	3	1.06	5	1	3
870	"Touch (1997)"	"14-Feb-1997"	"http://us.imdb.com/M/title-exact?Touch%20(1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	2.78	0.67	4	2	3
871	"Vegas Vacation (1997)"	"14-Feb-1997"	"http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	2.4	1.04	5	1	2
872	"Love Jones (1997)"	"14-Mar-1997"	"http://us.imdb.com/M/title-exact?Love%20Jones%20(1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	42	3.1	1.28	5	1	3
873	"Picture Perfect (1997)"	"01-Aug-1997"	"http://us.imdb.com/M/title-exact?Picture+Perfect+(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	81	2.96	1.05	5	1	3
874	"Career Girls (1997)"	"08-Aug-1997"	"http://us.imdb.com/M/title-exact?Career+Girls+(1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	3.26	1.16	5	1	3
875	"She's So Lovely (1997)"	"22-Aug-1997"	"http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	53	2.74	1.26	5	1	3
876	"Money Talks (1997)"	"22-Aug-1997"	"http://us.imdb.com/M/title-exact?Money+Talks+(1997)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	62	2.84	1.16	5	1	3
