"userID"	"sex"	"age"	"occupation"	"zip.code"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
3257	"M"	25	14	"94105"	81	4.26	1	5	1	5
3258	"M"	45	6	"02339"	40	3.85	1.31	5	1	4
3259	"F"	18	4	"95616"	395	4.05	0.86	5	1	4
3260	"M"	25	4	"44514"	228	3.91	0.91	5	1	4
3261	"M"	45	20	"87505"	539	3.24	1.13	5	1	3
3262	"M"	25	14	"55391"	91	3.36	1.15	5	1	4
3263	"M"	50	11	"66048"	113	3.93	0.85	5	2	4
3264	"F"	25	1	"94536"	28	2.75	1.04	5	1	3
3265	"M"	25	15	"53704"	508	2.85	1.12	5	1	3
3266	"F"	25	4	"95616"	151	4.36	0.8	5	1	5
3267	"M"	25	4	"78705"	98	3.86	1.07	5	1	4
3268	"M"	25	12	"04106"	67	3.87	0.9	5	2	4
3269	"F"	18	20	"45220"	83	3.86	1	5	1	4
3270	"M"	18	11	"45220"	122	3.66	1.1	5	1	4
3271	"F"	35	0	"92704"	336	3.82	0.86	5	1	4
3272	"M"	35	0	"08330"	836	3.78	0.61	5	1	4
3273	"M"	35	7	"11201"	20	4.1	0.91	5	2	4
3274	"M"	25	20	"02062"	198	3.24	1	5	1	3
3275	"M"	35	7	"10028"	21	3.48	1.12	5	1	4
3276	"M"	25	20	"55391"	29	3.07	1.22	5	1	3
3277	"M"	25	17	"94107"	150	4.05	1.01	5	1	4
3278	"M"	35	7	"10014"	46	3.87	1.09	5	1	4
3279	"M"	45	15	"92880"	105	2.69	1.05	5	1	3
3280	"M"	25	7	"33486"	649	2.78	1.2	5	1	3
3281	"M"	25	17	"79705"	190	4.03	0.78	5	2	4
3282	"M"	45	3	"20009"	24	4.5	0.78	5	2	5
3283	"M"	35	16	"66208"	246	3.6	1.19	5	1	4
3284	"M"	25	6	"48197"	41	4.29	0.9	5	2	5
3285	"M"	25	4	"44706"	627	3.42	1.23	5	1	4
3286	"F"	35	7	"80013"	28	4.29	0.81	5	2	4
3287	"M"	56	13	"27514-3540"	24	4.58	0.5	5	4	5
3288	"M"	25	14	"94133"	26	3.58	0.86	5	2	3.5
3289	"M"	45	6	"95695"	75	3.84	0.96	5	1	4
3290	"M"	25	14	"90292"	176	2.68	1.39	5	1	3
3291	"F"	25	7	"27516"	20	3.75	1.12	5	1	4
3292	"F"	50	6	"79410"	939	4.02	0.84	5	1	4
3293	"M"	45	14	"37343"	45	3.29	0.84	5	1	3
3294	"M"	18	4	"78749"	97	4.11	1.13	5	1	5
3295	"M"	18	18	"92123"	74	3.82	0.87	5	1	4
3296	"M"	18	14	"90292"	72	4.38	0.74	5	2	5
3297	"M"	18	4	"91325"	126	3.24	1.13	5	1	3
3298	"M"	1	10	"20876"	32	4.44	0.8	5	2	5
3299	"F"	25	4	"19119"	302	4.05	0.92	5	1	4
3300	"M"	35	5	"19119"	362	3.96	1	5	1	4
3301	"F"	25	2	"85719"	310	3.7	1.15	5	1	4
3302	"M"	25	17	"74074"	86	3.48	0.95	5	1	3
3303	"M"	56	17	"06405"	25	4.4	0.76	5	2	5
3304	"F"	45	5	"92649"	170	4.16	0.88	5	1	4
3305	"M"	56	20	"94708"	104	4.28	0.91	5	1	5
3306	"M"	45	14	"60045"	51	4.67	0.71	5	2	5
3307	"M"	50	6	"90640"	26	3.62	0.85	5	2	4
3308	"F"	18	20	"15701-1348"	708	3.19	1.36	5	1	3
3309	"M"	25	17	"20707"	271	3.65	0.74	5	1	4
3310	"M"	45	14	"12561"	66	4.12	0.97	5	1	4
3311	"M"	25	4	"90039"	920	2.78	1.1	5	1	3
3312	"F"	18	4	"90039"	665	3	1.17	5	1	3
3313	"M"	35	20	"90292"	473	3.61	0.76	5	1	4
3314	"M"	25	7	"06516"	334	4	0.83	5	1	4
3315	"M"	25	12	"78731"	182	4.02	0.9	5	1	4
3316	"M"	1	19	"92557"	42	4	0.91	5	2	4
3317	"M"	25	4	"78705"	110	3.97	1.04	5	1	4
3318	"M"	56	13	"30047"	70	4.24	0.73	5	2	4
3319	"F"	56	13	"92308"	123	3.44	0.76	5	1	3
3320	"M"	25	1	"56082"	559	3.13	1.25	5	1	3
3321	"M"	35	1	"95380"	84	4	0.85	5	1	4
3322	"F"	18	4	"68516"	48	4.27	1.28	5	1	5
3323	"M"	35	14	"11784"	126	3.84	1.1	5	1	4
3324	"M"	35	17	"48083"	21	4.9	0.44	5	3	5
3325	"F"	35	14	"39180"	26	2.46	1.27	4	1	2.5
3326	"M"	45	7	"64138"	38	3.95	0.93	5	1	4
3327	"M"	18	12	"91423"	358	3.51	1.08	5	1	4
3328	"M"	56	19	"91790-1161"	273	3.48	1.21	5	1	4
3329	"M"	50	18	"72601"	138	3.51	1.03	5	1	3
3330	"F"	35	1	"47933"	24	3.83	1.09	5	2	4
3331	"F"	25	7	"06854"	140	3.61	1.26	5	1	4
3332	"M"	25	7	"06854"	102	3.13	1.35	5	1	3
3333	"M"	18	16	"29404-2205"	192	3.53	1.22	5	1	4
3334	"M"	35	0	"09142"	100	3.89	1.01	5	1	4
3335	"M"	25	0	"10023"	27	4.07	0.83	5	2	4
3336	"M"	35	17	"93436"	667	2.75	0.99	5	1	3
3337	"M"	25	4	"97214"	81	3.72	0.87	5	1	4
3338	"M"	45	16	"08053"	40	3.98	0.89	5	2	4
3339	"M"	25	17	"44118"	83	4.01	1.21	5	1	4
3340	"M"	45	16	"48097"	119	3.96	0.72	5	2	4
3341	"M"	25	20	"91730"	151	3.96	1.23	5	1	4
3342	"F"	25	5	"92705"	58	3.31	0.84	5	1	3
3343	"F"	18	4	"79912"	49	4.12	1.09	5	1	5
3344	"M"	35	0	"08902"	56	4.39	0.76	5	2	5
3345	"M"	25	7	"18655"	141	3.55	0.81	5	1	4
3346	"M"	35	7	"54016"	229	3.78	0.74	5	2	4
3347	"F"	35	7	"91362"	45	4.4	0.72	5	2	5
3348	"M"	45	16	"94546"	48	4	0.58	5	3	4
3349	"F"	18	4	"92054"	143	3.69	1.17	5	1	4
3350	"F"	18	0	"20815"	46	4.33	0.92	5	1	5
3351	"F"	18	5	"92870"	29	4	0.8	5	2	4
3352	"M"	35	0	"30533"	96	3.49	1.31	5	1	4
3353	"M"	35	17	"92688"	235	3.87	1.02	5	1	4
3354	"M"	25	7	"18615"	33	2.94	0.9	5	1	3
3355	"M"	25	1	"400060"	33	3.94	0.93	5	1	4
3356	"M"	35	7	"95031"	239	4.4	0.78	5	1	5
3357	"M"	25	18	"64055"	69	4.07	0.71	5	2	4
3358	"F"	25	1	"91790"	232	3.8	0.96	5	1	4
3359	"M"	25	20	"22936"	86	3.48	1.4	5	1	4
3360	"F"	25	0	"92646"	58	3.48	1.03	5	1	4
3361	"M"	25	4	"91790"	161	3.84	0.95	5	1	4
3362	"F"	25	0	"90212"	77	3.56	0.85	5	1	4
3363	"F"	35	9	"04046"	242	3.54	0.96	5	1	4
3364	"M"	56	13	"17033"	112	3.62	0.94	5	1	4
3365	"M"	50	17	"23059"	345	4.16	0.9	5	2	4
3366	"M"	35	14	"08750"	27	3.74	1.1	5	1	4
3367	"M"	50	16	"10025"	355	4.26	0.73	5	1	4
3368	"M"	25	14	"55435"	97	3.64	1.39	5	1	4
3369	"M"	45	18	"14701"	32	3.91	0.69	5	3	4
3370	"M"	18	4	"92833"	198	3.36	1.24	5	1	4
3371	"M"	25	2	"55405"	483	3.43	1.26	5	1	4
3372	"M"	56	13	"55118"	31	4.26	0.86	5	1	4
3373	"M"	18	16	"94709"	32	3.5	1.44	5	1	3.5
3374	"M"	35	5	"64801"	104	3.93	0.86	5	1	4
3375	"M"	25	4	"89193"	27	3.74	1.13	5	1	4
3376	"M"	35	16	"10803"	20	3.35	1.18	5	1	3.5
3377	"M"	25	17	"03570"	168	3.98	0.68	5	2	4
3378	"M"	18	4	"48135"	235	3.58	1.13	5	1	4
3379	"M"	35	1	"20037"	39	3.72	1.19	5	1	4
3380	"M"	50	0	"20815"	453	3.75	0.9	5	1	4
3381	"M"	25	0	"96671"	29	3.48	0.78	5	2	4
3382	"F"	1	10	"55305"	56	3.39	0.95	5	1	3
3383	"M"	56	16	"03070"	51	3.61	1.13	5	1	4
3384	"M"	35	7	"91304"	126	3.57	1.02	5	1	4
3385	"F"	25	9	"32212"	36	3.33	1.01	5	1	3
3386	"M"	18	4	"55414"	148	3.71	0.92	5	1	4
3387	"M"	18	1	"94706"	137	3.38	1.05	5	1	3
3388	"F"	25	1	"92646"	21	3.67	0.97	5	1	4
3389	"M"	18	0	"13603"	572	2.83	1.06	5	1	3
3390	"F"	45	20	"02476"	203	4.19	0.78	5	1	4
3391	"M"	18	4	"48135"	1216	3.72	1.17	5	1	4
3392	"M"	50	6	"08108"	30	3.8	0.96	5	2	3.5
3393	"M"	35	12	"60563"	267	3.54	1.32	5	1	4
3394	"M"	35	7	"90069"	326	3.89	0.9	5	1	4
3395	"M"	25	7	"02134"	56	3.7	1.32	5	1	4
3396	"M"	25	12	"15217"	23	3.83	0.94	5	2	4
3397	"M"	25	5	"55414"	29	4.07	1.16	5	1	4
3398	"M"	18	20	"30033"	55	3.6	0.95	5	2	4
3399	"M"	25	4	"14623"	154	3.55	1.09	5	1	4
3400	"M"	25	14	"08742"	218	4.06	0.99	5	1	4
3401	"M"	35	7	"76109"	837	2.95	1.19	5	1	3
3402	"M"	35	20	"30306"	330	3.84	1.05	5	1	4
3403	"M"	35	5	"48342"	205	4.14	0.78	5	2	4
3404	"M"	25	8	"95380"	26	3.81	0.94	5	2	4
3405	"M"	35	14	"92084"	41	4.12	1.17	5	1	5
3406	"F"	25	7	"85214"	41	4.05	1.05	5	1	4
3407	"F"	45	5	"60050"	20	3.5	1.28	5	2	3
3408	"M"	25	17	"14830"	116	3.77	1.16	5	1	4
3409	"M"	25	4	"48127"	44	4.2	0.85	5	2	4
3410	"M"	35	1	"20653"	731	3.22	1.05	5	1	3
3411	"M"	18	4	"02139"	351	2.73	1.2	5	1	3
3412	"M"	25	18	"85213"	293	4.16	0.77	5	1	4
3413	"F"	25	17	"92084"	127	4.11	1	5	1	4
3414	"M"	25	17	"75146"	297	4.1	0.98	5	1	4
3415	"M"	35	7	"80129"	166	4.01	0.79	5	1	4
3416	"M"	25	12	"20850"	470	3.58	1.06	5	1	4
3417	"F"	18	2	"14616"	92	3.87	1.01	5	1	4
3418	"F"	18	3	"22305"	211	3.79	1.22	5	1	4
3419	"M"	45	1	"16801"	120	4.03	0.9	5	1	4
3420	"F"	25	7	"48105"	220	4.35	0.79	5	2	5
3421	"M"	45	7	"94501"	24	4.33	0.7	5	3	4
3422	"M"	25	5	"43221"	383	2.66	1.24	5	1	3
3423	"M"	25	7	"84088"	317	3.94	0.91	5	1	4
3424	"M"	25	6	"92111"	71	4.2	0.75	5	2	4
3425	"M"	18	20	"48135"	492	3.54	1.26	5	1	4
3426	"M"	25	20	"90046"	120	3.98	1.29	5	1	4.5
3427	"M"	25	14	"78267"	38	3.76	0.88	5	2	4
3428	"M"	45	1	"47933"	183	4	1.08	5	1	4
3429	"F"	25	7	"94602"	35	3.6	1.19	5	1	4
3430	"F"	45	1	"15208"	406	3.42	0.89	5	1	4
3431	"F"	45	6	"48867"	62	3.81	1.05	5	1	4
3432	"M"	25	12	"27410"	116	3.28	0.97	5	1	3
3433	"M"	18	12	"55113"	88	3.02	1.47	5	1	3
3434	"M"	18	4	"48867"	174	3.63	1.16	5	1	4
3435	"M"	45	1	"48867"	126	3.83	1.16	5	1	4
3436	"M"	35	0	"98503"	204	3.8	1.1	5	1	4
3437	"F"	25	0	"37203"	50	4.5	0.58	5	3	5
3438	"F"	25	0	"78735"	80	3.55	1.24	5	1	4
3439	"M"	18	17	"76116"	89	4.1	0.88	5	2	4
3440	"M"	56	17	"32822"	27	4.26	0.81	5	2	4
3441	"F"	25	14	"94109"	320	2.91	1.3	5	1	3
3442	"M"	18	12	"20878"	186	3.44	1.01	5	1	3
3443	"F"	35	17	"48219"	25	3.92	0.81	5	3	4
3444	"M"	50	14	"33401"	110	3.1	1.25	5	1	3
3445	"F"	35	20	"92009"	144	3.88	1.04	5	1	4
3446	"M"	25	7	"30620"	36	4.47	0.65	5	3	5
3447	"M"	25	12	"94131"	85	3.86	0.99	5	1	4
3448	"F"	18	3	"60640"	26	3.62	1.3	5	1	4
3449	"M"	25	14	"02142"	64	4.17	0.79	5	2	4
3450	"M"	25	5	"78251"	189	3.6	0.95	5	1	4
3451	"F"	25	11	"94117"	62	3.87	0.88	5	2	4
3452	"M"	25	14	"07702"	85	4.46	0.81	5	1	5
3453	"M"	35	7	"07981"	299	3.37	0.97	5	1	3
3454	"M"	18	0	"92122"	362	3.5	1.04	5	1	3
3455	"F"	25	0	"07701"	23	4.04	1.11	5	2	4
3456	"M"	25	17	"54401"	55	4.42	0.96	5	1	5
3457	"M"	25	20	"19083"	160	3.52	1	5	1	3.5
3458	"M"	45	0	"02131"	164	4	0.87	5	2	4
3459	"M"	18	4	"76266"	29	3.79	1.11	5	2	4
3460	"M"	1	4	"10012"	84	4.21	0.82	5	2	4
3461	"M"	35	0	"95409"	37	4.7	0.52	5	3	5
3462	"F"	25	4	"73160"	559	3.3	1.11	5	1	3
3463	"M"	25	15	"80301"	37	3.89	1.1	5	2	4
3464	"F"	25	14	"78251"	371	3.62	0.89	5	1	4
3465	"M"	25	14	"45383"	59	3.81	0.94	5	1	4
3466	"M"	25	14	"94306"	37	4.16	0.8	5	2	4
3467	"M"	25	14	"55421"	59	4.08	0.95	5	2	4
3468	"M"	25	20	"94546"	66	4.02	0.89	5	2	4
3469	"M"	45	17	"02176"	459	3.88	0.98	5	1	4
3470	"M"	35	17	"49887"	84	3.68	1.15	5	1	4
3471	"M"	18	4	"80302"	824	3.17	0.85	5	1	3
3472	"M"	25	6	"33156"	50	4.04	1.19	5	1	4.5
3473	"F"	35	16	"02472"	159	3.99	1.12	5	1	4
3474	"M"	35	11	"10538"	200	4.43	0.71	5	2	5
3475	"M"	25	14	"33133"	622	3.02	1.26	5	1	3
3476	"M"	50	0	"44126"	705	2.62	1.78	5	1	1
3477	"F"	50	1	"10024"	138	3.96	0.86	5	1	4
3478	"M"	25	7	"10019"	74	3.38	1.26	5	1	3
3479	"M"	18	4	"78626"	90	3.59	0.93	5	1	4
3480	"M"	25	0	"59405"	47	3.79	1.32	5	1	4
3481	"M"	18	4	"94122"	140	3.98	0.78	5	2	4
3482	"M"	50	17	"08043"	71	3.8	0.89	5	1	4
3483	"F"	45	7	"30260"	661	3.81	0.84	5	1	4
3484	"M"	18	4	"28403"	206	2.97	1.15	5	1	3
3485	"M"	25	0	"94121"	48	4.25	0.86	5	2	4.5
3486	"F"	18	0	"98225"	97	4.08	0.93	5	1	4
3487	"M"	18	4	"60611"	318	3.53	0.98	5	1	4
3488	"M"	45	17	"80228"	21	2.81	0.87	4	1	3
3489	"M"	18	4	"60201"	105	2.88	1.29	5	1	3
3490	"M"	25	0	"74136"	244	3.89	0.92	5	1	4
3491	"M"	25	16	"28542"	727	3.82	0.81	5	1	4
3492	"M"	35	7	"77005"	63	3.92	0.99	5	1	4
3493	"M"	25	17	"61350"	163	3.58	0.92	5	1	4
3494	"M"	25	1	"28607"	35	3.57	1.24	5	1	4
3495	"M"	18	4	"94608"	21	3.29	0.96	5	2	3
3496	"M"	35	5	"92867"	25	3.76	0.97	5	2	4
3497	"F"	35	2	"94109"	92	4.18	0.81	5	2	4
3498	"M"	25	17	"28052"	117	3.76	1.43	5	1	4
3499	"M"	25	3	"77006"	437	3.49	1.3	5	1	4
3500	"M"	35	7	"20650"	62	3.74	1.23	5	1	4
3501	"F"	35	7	"30309"	197	4.21	0.84	5	1	4
3502	"F"	18	7	"80503"	33	4.39	0.61	5	3	4
3503	"M"	18	4	"59715"	490	4.09	0.93	5	1	4
3504	"M"	18	7	"02215"	214	3.52	1.02	5	1	4
3505	"F"	25	15	"55455"	100	3.62	1.42	5	1	4
3506	"M"	18	12	"80503"	68	4.29	0.86	5	2	5
3507	"M"	25	0	"02472"	923	3.26	1.27	5	1	3
3508	"M"	18	4	"02151"	36	3.69	1.19	5	1	4
3509	"M"	18	4	"02115"	404	2.98	1.29	5	1	3
3510	"F"	18	4	"02142"	67	3.69	1.03	5	1	4
3511	"M"	50	0	"88004"	206	3.88	0.92	5	1	4
3512	"M"	18	17	"02140"	409	3.58	0.92	5	1	4
3513	"M"	25	16	"01890"	311	3.41	1.25	5	1	4
3514	"M"	18	12	"30318"	76	3.97	0.91	5	2	4
3515	"M"	35	3	"55042"	100	3.86	1.02	5	2	4
3516	"M"	18	4	"42101"	157	3.31	1.17	5	1	3
3517	"M"	18	12	"53713"	122	3.87	1.04	5	1	4
3518	"F"	18	7	"11215"	502	3.79	0.87	5	1	4
3519	"F"	25	14	"11215"	666	3.05	1.03	5	1	3
3520	"M"	25	0	"40515"	289	3.71	0.86	5	1	4
3521	"M"	25	0	"53213"	387	3.79	0.94	5	1	4
3522	"M"	18	0	"97469"	62	4.03	0.94	5	2	4
3523	"M"	35	7	"53404"	39	3.82	0.85	5	2	4
3524	"F"	25	0	"83355"	153	3.58	1	5	1	4
3525	"F"	18	4	"02142"	90	3.48	0.9	5	1	4
3526	"M"	35	2	"62263-3004"	962	2.84	1.34	5	1	3
3527	"M"	25	0	"53213"	39	3.56	1.1	5	1	4
3528	"M"	35	5	"41144"	112	2.57	1.2	5	1	2
3529	"F"	45	1	"97361"	227	3.04	0.77	5	1	3
3530	"M"	25	0	"77058"	20	3.75	0.85	5	2	4
3531	"F"	25	11	"55409"	77	4.23	0.87	5	1	4
3532	"F"	35	14	"10028"	114	3.86	1.02	5	1	4
3533	"M"	25	2	"55344"	92	3.55	1.09	5	1	4
3534	"M"	35	17	"68506"	55	4.07	0.86	5	1	4
3535	"M"	45	18	"77630"	29	3.97	0.87	5	2	4
3536	"M"	18	4	"57103"	165	3.76	1.05	5	1	4
3537	"M"	1	10	"97402"	57	2.46	1.6	5	1	2
3538	"M"	35	0	"40504"	163	3.77	0.96	5	1	4
3539	"F"	25	4	"77006"	1078	4.04	0.85	5	1	4
3540	"M"	18	17	"57106"	208	4.11	0.84	5	1	4
3541	"M"	25	3	"02494"	35	4.23	0.84	5	2	4
3542	"M"	25	15	"14803"	22	3.18	1.18	5	1	3
3543	"M"	25	17	"60659"	104	3.61	1.06	5	1	4
3544	"F"	25	4	"92507"	29	4.34	0.97	5	2	5
3545	"M"	35	12	"92507"	28	3.43	1.48	5	1	4
3546	"M"	25	20	"41706"	410	3.39	0.95	5	1	3
3547	"M"	35	16	"94108"	362	3.54	1.01	5	1	4
3548	"M"	45	7	"92965"	26	2.54	1.3	5	1	3
3549	"F"	35	7	"60137"	37	3.95	1.03	5	1	4
3550	"M"	25	5	"55447"	357	3.51	0.84	5	1	4
3551	"F"	56	0	"98374"	87	3.93	0.91	5	1	4
3552	"F"	35	2	"02879"	20	3.2	1.06	5	1	3
3553	"M"	35	16	"61600"	47	4.09	0.97	5	1	4
3554	"M"	25	15	"15203"	33	3.7	1.02	5	1	4
3555	"M"	56	7	"55430"	129	3.11	0.96	5	1	3
3556	"M"	25	17	"03038"	112	3.87	0.72	5	2	4
3557	"M"	18	5	"48185"	392	3.86	1.01	5	1	4
3558	"M"	18	17	"66044"	300	4.31	0.96	5	1	5
3559	"M"	18	4	"11364"	74	4.39	0.79	5	2	5
3560	"F"	25	6	"74105"	137	4.46	0.72	5	2	5
3561	"M"	35	14	"63304"	259	3.98	0.75	5	1	4
3562	"F"	25	6	"32812"	683	3.39	1.03	5	1	3
3563	"M"	25	2	"33133"	211	3.84	0.8	5	1	4
3564	"M"	25	11	"02169"	152	3.25	0.87	5	1	3
3565	"M"	25	18	"53572"	140	3.17	1.07	5	1	3
3566	"M"	45	0	"53818"	31	3.84	0.73	5	2	4
3567	"M"	25	14	"54915"	69	3.96	0.98	5	1	4
3568	"M"	25	0	"98503"	102	3.94	0.84	5	2	4
3569	"F"	18	2	"48823"	437	2.9	1.2	5	1	3
3570	"M"	35	12	"19050"	22	3.18	1.4	5	1	3
3571	"M"	18	4	"10044"	104	3.37	1.59	5	1	4
3572	"M"	35	11	"04287"	111	4.23	1.06	5	1	5
3573	"M"	1	10	"48867"	36	3.36	1.29	5	1	3
3574	"F"	35	6	"33314"	179	3.64	0.78	5	1	4
3575	"M"	25	18	"54915"	38	3.32	0.93	5	2	3
3576	"M"	50	7	"68046"	541	3.33	0.76	5	1	3
3577	"F"	56	0	"00231"	78	3.73	1.27	5	1	4
3578	"M"	50	3	"96714"	271	3.39	0.94	5	1	3
3579	"M"	18	0	"32219"	269	3.32	0.85	5	1	3
3580	"F"	18	3	"32219"	72	4.03	0.8	5	2	4
3581	"M"	18	1	"57382"	34	3.24	1.07	5	1	3
3582	"F"	35	0	"52405"	97	3.63	1.1	5	1	4
3583	"F"	25	9	"41075"	30	4.2	1.16	5	1	5
3584	"M"	18	0	"76543"	67	3.09	1.28	5	1	3
3585	"M"	35	20	"60640"	262	3.69	1	5	1	4
3586	"M"	35	20	"60640"	163	3.36	1.46	5	1	4
3587	"M"	35	3	"93611"	43	4.35	0.95	5	1	5
3588	"M"	25	2	"90068"	225	4.07	0.98	5	1	4
3589	"F"	45	0	"80010"	688	2.49	1.36	5	1	2
3590	"F"	18	15	"02115"	462	4.16	0.93	5	1	4
3591	"M"	35	6	"96158"	202	3.71	1.19	5	1	4
3592	"F"	56	2	"99701"	357	4.36	0.75	5	1	4
3593	"F"	25	9	"53719"	64	3.39	1.16	5	1	3
3594	"M"	1	0	"02322"	157	3.45	1.24	5	1	3
3595	"M"	25	0	"85024"	31	4	0.93	5	2	4
3596	"F"	35	4	"19104"	128	4.69	0.59	5	2	5
3597	"M"	25	17	"55446"	76	3.97	1.05	5	1	4
3598	"M"	56	1	"90210"	65	1.02	0.12	2	1	1
3599	"M"	25	16	"97378"	176	3.45	0.92	5	1	3.5
3600	"M"	35	20	"94506"	371	3.73	1.03	5	1	4
3601	"F"	35	3	"95405"	158	4.13	0.75	5	2	4
3602	"M"	25	12	"55443"	86	3.69	0.79	5	1	4
3603	"F"	35	7	"78704"	328	2.8	1.17	5	1	3
3604	"F"	1	10	"02879"	27	4.59	0.57	5	3	5
3605	"M"	18	12	"60640"	115	3.95	1.4	5	1	5
3606	"F"	25	15	"02445"	35	4.11	0.76	5	3	4
3607	"M"	35	17	"32506"	260	3.44	1.2	5	1	4
3608	"F"	35	9	"02879"	102	3.75	0.8	5	2	4
3609	"F"	25	17	"48239"	145	3.16	1.02	5	1	3
3610	"M"	18	6	"30064"	696	2.33	1.42	5	1	2
3611	"M"	25	2	"84321"	205	4.03	1.03	5	1	4
3612	"M"	25	14	"29609"	215	3.67	0.67	5	2	4
3613	"M"	25	0	"37205"	70	3.86	0.95	5	2	4
3614	"M"	25	0	"45458"	157	3.28	1.13	5	1	3
3615	"M"	25	17	"76028"	174	3.43	1.21	5	1	4
3616	"M"	45	0	"33759"	21	3.86	0.73	5	3	4
3617	"M"	35	7	"49034"	47	3.62	1.36	5	1	4
3618	"M"	56	17	"22657"	1344	3.01	0.62	5	1	3
3619	"M"	50	16	"97116"	101	3.68	0.86	5	1	4
3620	"M"	25	7	"94117"	431	2.96	1.08	5	1	3
3621	"M"	18	4	"33023"	379	3.11	1.36	5	1	3
3622	"M"	18	1	"02446"	159	3.9	1.13	5	1	4
3623	"M"	35	11	"43209"	22	3.68	0.99	5	1	4
3624	"M"	25	12	"60068"	354	3.99	0.75	5	1	4
3625	"M"	18	10	"48439"	202	3.28	1.17	5	1	3
3626	"M"	25	17	"75075"	855	3.6	0.79	5	1	4
3627	"F"	35	1	"85287"	36	3.64	1.17	5	1	4
3628	"M"	25	7	"78731"	31	3.52	0.93	5	1	4
3629	"F"	50	7	"10022"	62	4.16	0.91	5	2	4
3630	"M"	18	4	"77005"	181	3.3	1	5	1	3
3631	"M"	18	4	"77005"	40	3.88	0.82	5	1	4
3632	"M"	50	11	"33881"	29	3.38	1.18	5	1	4
3633	"M"	35	18	"60441"	20	4	0.92	5	2	4
3634	"M"	50	1	"88001"	23	3.09	1.2	5	1	3
3635	"M"	50	1	"60062"	163	4.21	0.87	5	2	4
3636	"M"	25	0	"06708"	23	3.7	1.11	5	1	4
3637	"M"	25	6	"94127"	66	2.98	1.31	5	1	3
3638	"M"	25	2	"90038"	125	3.46	0.95	5	1	3
3639	"M"	18	4	"78250"	86	2.99	0.85	5	1	3
3640	"M"	35	7	"02370"	73	3.95	0.78	5	2	4
3641	"M"	25	0	"92008"	485	3.64	1.13	5	1	4
3642	"F"	25	7	"98188"	21	2.57	1.33	5	1	3
3643	"M"	25	17	"22302"	220	3.49	0.91	5	1	3
3644	"F"	25	11	"53711"	41	4.02	0.96	5	2	4
3645	"M"	35	17	"97232"	69	3.86	1.19	5	1	4
3646	"M"	35	20	"98106"	93	4.14	0.87	5	2	4
3647	"M"	25	7	"80202"	33	3.79	0.78	5	2	4
3648	"M"	18	4	"85210"	627	3.02	1.17	5	1	3
3649	"F"	25	0	"94115"	51	4.25	0.72	5	3	4
3650	"M"	25	0	"60611"	785	3.56	1.13	5	1	4
3651	"M"	25	14	"98103"	251	3.95	1	5	1	4
3652	"M"	25	12	"94608"	289	3.43	0.97	5	1	4
3653	"M"	18	15	"96661"	111	4.21	1.01	5	1	4
3654	"M"	25	17	"94901"	282	3.31	1.08	5	1	3
3655	"F"	25	7	"94121"	32	3.78	1.18	5	1	4
3656	"F"	45	5	"34610"	79	3.01	0.94	5	1	3
3657	"M"	18	17	"95121"	38	4.16	0.89	5	2	4
3658	"F"	25	7	"07090"	266	3.98	0.98	5	1	4
3659	"M"	18	4	"29649"	96	4.22	1.02	5	1	5
3660	"M"	35	7	"15137"	58	3.74	0.98	5	1	4
3661	"M"	35	12	"08852"	125	3.92	0.93	5	1	4
3662	"M"	35	16	"08753"	88	3.03	1.64	5	1	3
3663	"F"	35	9	"17055"	91	3.45	1.17	5	1	4
3664	"F"	35	1	"94043"	134	3.03	1.09	5	1	3
3665	"M"	25	0	"95903"	216	3.86	0.86	5	1	4
3666	"M"	45	0	"68144"	42	4.14	0.75	5	3	4
3667	"F"	1	10	"10706"	55	3.93	1.09	5	1	4
3668	"F"	45	7	"33324"	38	3.97	1.13	5	1	4
3669	"M"	25	14	"60148"	436	3.19	1.24	5	1	3
3670	"M"	45	14	"55123"	68	3.57	0.7	5	2	4
3671	"M"	25	4	"98102"	104	4.2	0.84	5	2	4
3672	"M"	35	5	"08406"	203	3.32	1.13	5	1	4
3673	"M"	25	2	"10003"	212	3.9	0.94	5	1	4
3674	"M"	25	20	"29205"	91	3.75	1.18	5	1	4
3675	"M"	35	7	"06680"	849	3.49	0.9	5	1	4
3676	"F"	35	12	"48109"	101	3.63	1.18	5	1	4
3677	"F"	25	12	"06906"	141	3.95	1.03	5	1	4
3678	"M"	25	0	"06880"	139	3.2	1.22	5	1	3
3679	"M"	25	4	"68108"	384	3.56	1.25	5	1	4
3680	"F"	25	1	"94939"	56	3.89	1	5	1	4
3681	"M"	25	7	"29662"	668	3.87	1.01	5	1	4
3682	"F"	50	1	"10706"	91	4.46	0.73	5	2	5
3683	"M"	25	2	"30606"	589	3.1	1.31	5	1	3
3684	"M"	25	17	"83713"	139	4.28	0.96	5	1	5
3685	"M"	25	5	"55100"	307	4.07	0.92	5	1	4
3686	"M"	25	7	"48070"	75	4.4	0.96	5	1	5
3687	"F"	50	1	"62221"	191	3.08	1.5	5	1	3
3688	"M"	18	6	"21202"	304	4.46	0.85	5	1	5
3689	"M"	25	0	"80906"	226	2.96	0.89	5	1	3
3690	"M"	18	0	"63116"	401	2.93	0.84	5	1	3
3691	"M"	25	7	"21030"	302	3.67	1	5	1	4
